"pos","name","date","time","map"
"74","shpongle","18/11/13","25.174","lucijump5a"
"75","ne_pizdi","10/01/19","51.111","lucijump5a"
"76","kw4snY","22/04/14","52.304","lucijump5a"
"1","Goblin","08/06/19","11.697","lucijump6"
"2","ace","19/08/19","11.782","lucijump6"
"3","Killa","05/10/18","11.835","lucijump6"
"4","Lofas","27/10/15","11.931","lucijump6"
"5","prd","27/10/15","11.961","lucijump6"
"6","Castro","11/02/16","12.072","lucijump6"
"7","mule_0wnz","31/12/17","12.211","lucijump6"
"8","Stoner","02/10/12","12.223","lucijump6"
"9","APKIS","27/10/15","12.309","lucijump6"
"10","rl","05/08/12","12.319","lucijump6"
"11","KroPP","08/05/15","12.471","lucijump6"
"12","_PLAY_","18/12/14","12.628","lucijump6"
"13","ziomek","19/08/19","12.683","lucijump6"
"14","ds.ads","10/10/12","12.830","lucijump6"
"15","yogurt","18/06/12","13.849","lucijump6"
"16","Idaho","02/10/12","13.926","lucijump6"
"17","g0rky","10/06/12","14.310","lucijump6"
"18","Bless","08/05/15","14.506","lucijump6"
"19","snake","20/04/12","14.725","lucijump6"
"20","bossmies","24/04/19","15.100","lucijump6"
"21","quazilin","15/05/13","15.337","lucijump6"
"22","ToxicMonkey^MZC","15/05/13","17.297","lucijump6"
"23","'OrangeTea'","10/10/12","17.488","lucijump6"
"24","Wolfeh","08/05/15","17.688","lucijump6"
"25","nbc.shadow_no","11/02/16","17.994","lucijump6"
"26","Valuutta","24/04/15","18.274","lucijump6"
"27","zerosignal","31/12/17","18.824","lucijump6"
"28","ins","08/12/18","20.025","lucijump6"
"29","Int0xiKated","02/10/12","22.425","lucijump6"
"30","}}Wetarded{{","06/12/16","24.129","lucijump6"
"31","Rambler","25/04/16","30.798","lucijump6"
"32","baknd","02/10/12","32.884","lucijump6"
"33","PRO-kypop","29/04/16","58.444","lucijump6"
"1","Killa","10/10/18","20.648","lucijump6a"
"2","prd","11/11/17","20.730","lucijump6a"
"3","ziomek","03/12/19","20.806","lucijump6a"
"4","Stoner","11/11/17","20.834","lucijump6a"
"5","mule_0wnz","12/02/16","20.931","lucijump6a"
"6","neoxotb","11/12/18","21.125","lucijump6a"
"7","Zod","11/11/17","21.161","lucijump6a"
"8","Nephi","10/03/17","21.169","lucijump6a"
"9","draxi","07/08/18","21.296","lucijump6a"
"10","Casper","01/11/14","21.355","lucijump6a"
"11","santher","20/04/12","21.413","lucijump6a"
"12","Beepbeep","07/08/18","21.460","lucijump6a"
"13","ace","28/10/15","21.535","lucijump6a"
"14","yogurt","18/06/12","21.590","lucijump6a"
"15","Caboom","11/11/17","21.625","lucijump6a"
"16","quazilin","28/01/14","21.793","lucijump6a"
"17","KroPP","12/06/15","21.831","lucijump6a"
"18","EnZ","10/07/14","21.992","lucijump6a"
"19","zerosignal","07/08/18","22.043","lucijump6a"
"20","GreenJumper","01/11/14","22.052","lucijump6a"
"21","Scipio","28/01/14","22.065","lucijump6a"
"22","a2ha","12/06/15","22.115","lucijump6a"
"23","nbc.shadow_no","12/06/15","22.287","lucijump6a"
"24","g0rky","11/08/12","22.331","lucijump6a"
"25","_PLAY_","01/11/14","22.334","lucijump6a"
"26","fish","16/12/13","22.345","lucijump6a"
"27","glide^","01/11/14","22.520","lucijump6a"
"28","Wolfeh","12/06/15","22.542","lucijump6a"
"29","[3M.ROSS]","12/06/15","22.745","lucijump6a"
"30","Tofik","11/11/17","23.060","lucijump6a"
"31","Sanja","18/06/12","23.235","lucijump6a"
"32","bossmies","03/01/19","23.711","lucijump6a"
"33","Direktor","03/01/19","23.947","lucijump6a"
"34","Rambler","27/04/16","24.027","lucijump6a"
"35","}}Wetarded{{","01/02/13","24.136","lucijump6a"
"36","Cleaner","11/11/17","24.149","lucijump6a"
"37","cka3ka","28/01/14","24.237","lucijump6a"
"38","Qub","11/11/17","24.299","lucijump6a"
"39","shabbatai","03/12/19","24.356","lucijump6a"
"40","kNoC","21/12/12","24.408","lucijump6a"
"41","masta","18/01/13","24.411","lucijump6a"
"42","&lt;&gt;","27/06/12","24.533","lucijump6a"
"43","shpongle","16/12/13","25.260","lucijump6a"
"44","CreePy^","27/04/16","25.323","lucijump6a"
"45","ToxicMonkey^MZC","15/05/13","25.537","lucijump6a"
"46","mordo","03/07/19","25.856","lucijump6a"
"47","75400379","08/11/18","25.927","lucijump6a"
"48","rav","04/04/13","26.096","lucijump6a"
"49","maq","12/06/15","26.137","lucijump6a"
"50","4Bidden","11/11/17","27.468","lucijump6a"
"51","dzl","12/02/16","29.258","lucijump6a"
"52","Super_Mario","25/07/12","29.452","lucijump6a"
"53","PRO-kypop","18/06/12","31.223","lucijump6a"
"1","Killa","11/02/19","27.230","lucijump7"
"2","santher","26/06/13","27.289","lucijump7"
"3","Lofas","03/02/13","27.786","lucijump7"
"4","Sceletoner","29/07/15","28.125","lucijump7"
"5","prd","12/07/15","28.202","lucijump7"
"6","GreenJumper","12/07/15","28.325","lucijump7"
"7","ace","29/07/15","28.469","lucijump7"
"8","ds.ads","15/01/13","28.644","lucijump7"
"9","Kr3w","18/01/16","28.664","lucijump7"
"10","_PLAY_","03/02/13","29.639","lucijump7"
"11","cr33pz","29/08/14","33.707","lucijump7"
"12","Castro","24/09/13","35.560","lucijump7"
"13","yogurt","18/06/12","36.651","lucijump7"
"14","[3M.ROSS]","09/05/14","38.695","lucijump7"
"15","nbc.shadow_no","26/04/16","38.907","lucijump7"
"16","PRO-kypop","28/06/16","54.901","lucijump7"
"17","75400379","12/12/18","57.190","lucijump7"
"18","}}Wetarded{{","14/05/18","83.439","lucijump7"
"19","zerosignal","01/10/17","192.370","lucijump7"
"1","APKIS","12/08/15","32.520","lucijump9a"
"2","ziomek","04/12/19","32.897","lucijump9a"
"3","zerosignal","31/08/19","36.945","lucijump9a"
"4","nowicjusz","03/03/13","38.209","lucijump9a"
"5","a2ha","12/08/15","38.761","lucijump9a"
"6","}}Wetarded{{","22/02/18","41.420","lucijump9a"
"7","prd","12/08/15","45.217","lucijump9a"
"8","yogurt","03/10/18","49.214","lucijump9a"
"9","AK-47","12/08/15","55.422","lucijump9a"
"10","Castro","13/02/14","55.802","lucijump9a"
"11","greedisgood210","03/10/18","55.943","lucijump9a"
"12","cr33pz","06/03/13","60.549","lucijump9a"
"13","_PLAY_","03/02/13","62.417","lucijump9a"
"14","kNoC","23/06/13","77.606","lucijump9a"
"15","'OrangeTea'","18/01/13","96.926","lucijump9a"
"16","Rambler","23/10/15","105.560","lucijump9a"
"17","75400379","06/11/18","106.343","lucijump9a"
"18","Barry_Allen","20/11/18","137.884","lucijump9a"
"19","nbc.shadow_no","12/08/15","334.825","lucijump9a"
"20","adren","21/04/14","405.693","lucijump9a"
"1","prd","02/12/16","15.604","lucimap4"
"2","santher","27/05/12","15.834","lucimap4"
"3","Killa","27/09/19","15.838","lucimap4"
"4","_PLAY_","03/02/13","16.021","lucimap4"
"5","ace","07/01/16","16.064","lucimap4"
"6","Lofas","12/08/13","16.268","lucimap4"
"7","cr33pz","13/03/14","16.456","lucimap4"
"8","neoxotb","27/09/19","16.607","lucimap4"
"9","g0rky","24/05/12","17.469","lucimap4"
"10","Kr3w","07/01/16","17.472","lucimap4"
"11","Boru","11/12/12","17.677","lucimap4"
"12","Sanja","24/05/12","17.827","lucimap4"
"13","fish","27/05/12","18.053","lucimap4"
"14","EnZ","28/11/12","18.062","lucimap4"
"15","'OrangeTea'","28/06/12","18.074","lucimap4"
"16","StardusT","27/05/12","18.120","lucimap4"
"17","GreenJumper","12/07/15","18.179","lucimap4"
"18","a2ha","16/12/17","18.272","lucimap4"
"19","^WhIzArD^","12/06/14","18.432","lucimap4"
"20","slugsk!e","24/05/12","18.468","lucimap4"
"21","Rambler","04/11/15","18.598","lucimap4"
"22","yogurt","27/06/12","18.658","lucimap4"
"23","quazilin","06/01/14","18.810","lucimap4"
"24","Cleaner","09/01/18","18.918","lucimap4"
"25","Idaho","17/01/13","19.075","lucimap4"
"26","Johnson","27/10/12","19.075","lucimap4"
"27","&lt;&gt;","31/05/12","19.242","lucimap4"
"28","cka3ka","06/08/14","19.283","lucimap4"
"29",":pP:Izanag","25/03/19","19.535","lucimap4"
"30","baknd","27/10/12","19.620","lucimap4"
"31","Castro","06/06/13","19.710","lucimap4"
"32","dnb","16/12/17","20.038","lucimap4"
"33","[3M.ROSS]","27/09/13","20.457","lucimap4"
"34","ToxicMonkey^MZC","07/04/12","20.908","lucimap4"
"35","randy","17/04/14","20.919","lucimap4"
"36","PRO-kypop","28/06/12","20.992","lucimap4"
"37","maq","23/11/15","21.159","lucimap4"
"38","przypal","12/06/14","21.443","lucimap4"
"39","}}Wetarded{{","28/11/12","21.569","lucimap4"
"40","Julfisk","02/12/16","22.001","lucimap4"
"41","deadfroggy","28/06/12","22.057","lucimap4"
"42","kNoC","28/11/12","22.064","lucimap4"
"43","nbc.shadow_no","12/07/15","22.801","lucimap4"
"44","grigori","27/07/12","22.804","lucimap4"
"45","Some1","16/12/17","24.072","lucimap4"
"46","75400379","02/11/18","24.141","lucimap4"
"47","AK-47","06/08/14","24.310","lucimap4"
"48","buzt3r","25/03/17","26.050","lucimap4"
"49","Plajjump","04/10/15","27.453","lucimap4"
"50","nida_int","30/07/13","28.828","lucimap4"
"51","Prop","30/07/13","29.973","lucimap4"
"52","zerosignal","30/08/17","30.763","lucimap4"
"53","Gouki","12/06/14","31.003","lucimap4"
"54","ne_pizdi","01/06/19","32.482","lucimap4"
"55","poff","16/12/17","34.415","lucimap4"
"56","Tofik","25/03/19","41.990","lucimap4"
"57","pfk","04/05/14","61.093","lucimap4"
"58","Beepbeep","27/10/12","685.722","lucimap4"
"1","prd","06/10/15","43.606","luumjump1"
"2","ace","09/12/16","45.066","luumjump1"
"3","KroPP","05/01/15","50.057","luumjump1"
"4","[3M.ROSS]","05/01/15","59.701","luumjump1"
"5","Barry_Allen","25/02/18","61.593","luumjump1"
"6","zerosignal","25/02/18","83.477","luumjump1"
"7","_PLAY_","06/10/15","85.715","luumjump1"
"8","Stoner","06/10/15","98.721","luumjump1"
"9","glide^","07/10/15","170.722","luumjump1"
"1","Lofas","04/08/13","5.430","lvl1"
"2","prd","27/07/16","5.440","lvl1"
"3","cr33pz","04/08/13","5.479","lvl1"
"4","Killa","02/06/19","5.486","lvl1"
"5","santher","18/05/12","5.488","lvl1"
"6","n00k!e","04/08/13","5.506","lvl1"
"7","g0rky","15/11/12","5.514","lvl1"
"8","a2ha","28/08/15","5.521","lvl1"
"9","ace","24/04/15","5.522","lvl1"
"10","Cleaner","10/09/17","5.527","lvl1"
"11","DRK","01/07/14","5.539","lvl1"
"12","UniBG","18/05/12","5.546","lvl1"
"13","Castro","28/08/15","5.563","lvl1"
"14","Cr4zy","25/04/13","5.574","lvl1"
"15","EnZ","17/02/14","5.588","lvl1"
"16","Kr3w","04/04/13","5.604","lvl1"
"17","_PLAY_","18/05/12","5.616","lvl1"
"18","yogurt","08/08/16","5.619","lvl1"
"19","deadfroggy","07/01/15","5.620","lvl1"
"20","Voety","17/02/14","5.625","lvl1"
"21","slugsk!e","05/09/12","5.664","lvl1"
"22","Mako","12/04/19","5.669","lvl1"
"23","baknd","05/09/12","5.673","lvl1"
"24","(MCS)Faderjok","19/09/13","5.691","lvl1"
"25","Tig","18/05/12","5.701","lvl1"
"26","ToxicMonkey^MZC","01/01/18","5.717","lvl1"
"27","fish","04/06/12","5.720","lvl1"
"28","Mehis","12/04/19","5.728","lvl1"
"29","grigori","06/09/12","5.733","lvl1"
"30","heat_me.Jr","02/11/14","5.758","lvl1"
"31","Nubcake","28/08/15","5.764","lvl1"
"32","Beepbeep","04/04/13","5.769","lvl1"
"33","Direktor","16/01/19","5.775","lvl1"
"34","[3M.ROSS]","13/02/14","5.781","lvl1"
"35","Sanja","18/05/12","5.782","lvl1"
"36","^WhIzArD^","02/06/16","5.788","lvl1"
"37","rav","13/02/14","5.795","lvl1"
"38","'OrangeTea'","09/07/12","5.822","lvl1"
"39","razi","30/09/12","5.846","lvl1"
"40","kNoC","21/12/12","5.911","lvl1"
"41","shabbatai","20/09/19","5.931","lvl1"
"42","ne_pizdi","12/04/19","5.964","lvl1"
"43","StardusT","09/03/12","6.000","lvl1"
"44","OpkeZ","05/05/18","6.022","lvl1"
"45","75400379","08/10/18","6.056","lvl1"
"46","shpongle","29/11/13","6.077","lvl1"
"47","zerosignal","30/09/18","6.085","lvl1"
"48","}}Wetarded{{","14/05/12","6.094","lvl1"
"49","Skyline","05/08/13","6.122","lvl1"
"50","PRO-kypop","30/09/16","6.156","lvl1"
"51","metzger","05/09/12","6.228","lvl1"
"52","Death_Jump","04/08/13","6.237","lvl1"
"53","&lt;&gt;","08/03/12","6.300","lvl1"
"54","Rambler","28/08/15","6.307","lvl1"
"55","Polish_boy","25/04/14","6.383","lvl1"
"56","przypal","29/03/13","7.217","lvl1"
"57","randy","23/03/16","7.922","lvl1"
"1","OpkeZ","08/11/19","22.904","m-whoajumps1"
"2","KroPP","03/04/15","23.268","m-whoajumps1"
"3","ds.ads","09/11/12","23.692","m-whoajumps1"
"4","neoxotb","19/01/19","23.880","m-whoajumps1"
"5","Lofas","14/10/12","24.574","m-whoajumps1"
"6","ziomek","08/11/19","26.134","m-whoajumps1"
"7","slugsk!e","09/11/12","26.264","m-whoajumps1"
"8","cr33pz","01/11/13","28.093","m-whoajumps1"
"9","Castro","25/09/13","29.842","m-whoajumps1"
"10","Boru","09/11/12","32.607","m-whoajumps1"
"11","santher","04/08/14","33.031","m-whoajumps1"
"12","[3M.ROSS]","25/09/13","33.688","m-whoajumps1"
"13","nbc.shadow_no","05/05/18","33.700","m-whoajumps1"
"14","PRO-kypop","03/04/15","34.241","m-whoajumps1"
"15","fish","21/03/13","34.306","m-whoajumps1"
"16","zerosignal","27/02/18","37.581","m-whoajumps1"
"17","Barry_Allen","17/09/19","54.221","m-whoajumps1"
"18","Cleaner","25/09/13","66.866","m-whoajumps1"
"19","ins","27/02/18","84.486","m-whoajumps1"
"20","bossmies","08/11/19","145.775","m-whoajumps1"
"1","OpkeZ","08/08/19","25.647","madcnt"
"2","Lofas","06/07/13","26.031","madcnt"
"3","KroPP","01/03/13","26.299","madcnt"
"4","Castro","17/10/15","27.045","madcnt"
"5","GreenJumper","16/03/14","27.834","madcnt"
"6","Direktor","08/08/19","28.401","madcnt"
"7","bossmies","18/02/19","30.105","madcnt"
"8","ace","17/10/15","30.351","madcnt"
"9","[3M.ROSS]","19/11/14","30.892","madcnt"
"10","}}Wetarded{{","21/12/12","31.628","madcnt"
"11","Killa","22/11/18","33.354","madcnt"
"12","Beepbeep","18/02/19","33.828","madcnt"
"13","Rambler","17/10/15","34.507","madcnt"
"14","fish","01/03/13","35.944","madcnt"
"15","_PLAY_","01/03/13","37.072","madcnt"
"16","75400379","22/11/18","37.973","madcnt"
"17","^WhIzArD^","02/01/17","39.442","madcnt"
"18","zerosignal","11/01/18","40.739","madcnt"
"19","EnZ","11/03/12","43.300","madcnt"
"20","nbc.shadow_no","17/10/15","59.053","madcnt"
"21","DinisKo","03/04/13","67.437","madcnt"
"22","Tofik","08/08/19","73.374","madcnt"
"23","'OrangeTea'","17/07/12","74.209","madcnt"
"24","Prop","06/07/13","78.150","madcnt"
"25","Cr4zy","17/07/12","81.642","madcnt"
"26","quazilin","05/10/17","108.481","madcnt"
"27","metzger","14/03/12","182.802","madcnt"
"28","Barry_Allen","01/03/19","210.416","madcnt"
"29","kNoC","21/12/12","232.415","madcnt"
"1","yogurt","22/11/17","12.609","madjumping2"
"2","fish","31/05/18","13.639","madjumping2"
"3","ace","22/11/17","13.843","madjumping2"
"4","Caboom","22/11/17","14.637","madjumping2"
"5","(MCS)Faderjok","11/07/12","16.251","madjumping2"
"6","nbc.shadow_no","16/09/18","16.895","madjumping2"
"7","buzt3r","02/03/16","17.091","madjumping2"
"8","Ceth","09/01/15","17.124","madjumping2"
"9","Cleaner","22/11/17","17.199","madjumping2"
"10","PRO-kypop","02/08/16","17.892","madjumping2"
"11","zerosignal","31/05/18","18.164","madjumping2"
"12","skjol","21/11/17","19.035","madjumping2"
"13","quazilin","29/07/13","19.279","madjumping2"
"14","Plajjump","07/01/15","19.823","madjumping2"
"15","NLO","11/09/14","19.990","madjumping2"
"16","kw4snY","07/01/15","22.932","madjumping2"
"17","&lt;&gt;","04/03/12","25.900","madjumping2"
"18","ToxicMonkey^MZC","08/04/12","27.482","madjumping2"
"19","75400379","05/09/18","28.787","madjumping2"
"20","ins","22/11/17","32.572","madjumping2"
"21","adren","08/11/12","41.581","madjumping2"
"22","_PLAY_","03/02/13","44.438","madjumping2"
"23","BoboNator","22/11/17","52.286","madjumping2"
"24","Dusk","08/07/19","74.220","madjumping2"
"25","Stalker","22/11/17","79.949","madjumping2"
"26","nanalee","25/02/18","96.746","madjumping2"
"1","KroPP","31/05/14","83.890","madjumping2001"
"2","APKIS","26/11/18","137.102","madjumping2001"
"3","ace","30/11/17","163.762","madjumping2001"
"4","75400379","01/02/19","203.908","madjumping2001"
"5","ins","24/12/17","227.060","madjumping2001"
"6","zerosignal","24/12/17","330.319","madjumping2001"
"7","Tofik","02/05/18","666.842","madjumping2001"
"1","ace","22/10/15","21.666","madjumping2002"
"2","[3M.ROSS]","14/03/14","22.959","madjumping2002"
"3","StardusT","23/08/12","24.506","madjumping2002"
"4","zerosignal","27/07/18","24.805","madjumping2002"
"5","mordo","15/11/16","25.927","madjumping2002"
"6","step","27/05/13","26.960","madjumping2002"
"7","Kr3w","05/01/16","27.258","madjumping2002"
"8",":pP:Izanag","05/01/16","27.280","madjumping2002"
"9","ins","28/09/18","28.151","madjumping2002"
"10","masta","15/04/18","28.368","madjumping2002"
"11","nbc.shadow_no","04/08/15","28.639","madjumping2002"
"12","75400379","25/11/18","29.172","madjumping2002"
"13","TeiOch^[tLk]","27/05/13","30.277","madjumping2002"
"14","}}Wetarded{{","11/12/17","31.457","madjumping2002"
"15","maq","05/05/15","31.609","madjumping2002"
"16","glide^","22/10/15","34.723","madjumping2002"
"17","buzt3r","16/02/16","35.162","madjumping2002"
"18","Scorpion","22/10/15","36.833","madjumping2002"
"19","Turbo","24/12/16","47.071","madjumping2002"
"1","n00k!e","18/01/14","68.461","madjumping2003"
"2","APKIS","30/05/19","71.932","madjumping2003"
"3","prd","02/06/18","78.707","madjumping2003"
"4","ins","01/06/18","101.453","madjumping2003"
"5","ziomek","30/05/19","102.341","madjumping2003"
"6","bossmies","30/05/19","108.464","madjumping2003"
"7","Caboom","30/05/19","118.795","madjumping2003"
"8","75400379","24/11/18","136.799","madjumping2003"
"9","zerosignal","02/06/18","137.663","madjumping2003"
"10","Direktor","30/05/19","141.945","madjumping2003"
"11","4Bidden","02/06/18","194.927","madjumping2003"
"1","prd","04/12/18","16.162","madjumping2004_1"
"2","KroPP","26/06/14","16.292","madjumping2004_1"
"3","PRO-kypop","17/11/17","16.912","madjumping2004_1"
"4","neoxotb","14/07/19","17.116","madjumping2004_1"
"5","Direktor","14/07/19","19.636","madjumping2004_1"
"6","}}Wetarded{{","21/01/13","21.173","madjumping2004_1"
"7","ziomek","14/06/19","21.269","madjumping2004_1"
"8","Cleaner","17/11/17","21.878","madjumping2004_1"
"9","ace","15/04/15","22.507","madjumping2004_1"
"10","maq","17/11/17","24.018","madjumping2004_1"
"11","zerosignal","17/11/17","32.034","madjumping2004_1"
"12","nbc.shadow_no","16/08/15","33.525","madjumping2004_1"
"13","Castro","29/07/15","39.076","madjumping2004_1"
"14","[3M.ROSS]","15/04/15","41.584","madjumping2004_1"
"15","ins","11/06/18","45.943","madjumping2004_1"
"16","slugsk!e","17/12/12","56.415","madjumping2004_1"
"17","Rambler","16/08/15","59.830","madjumping2004_1"
"18","75400379","04/12/18","90.185","madjumping2004_1"
"19","Turbo","18/01/17","90.623","madjumping2004_1"
"1","prd","19/07/18","18.247","madjumping2004_2"
"2","qTr","18/07/18","18.330","madjumping2004_2"
"3","Caboom","18/07/18","18.971","madjumping2004_2"
"4","Zod","03/11/17","18.972","madjumping2004_2"
"5","Killa","18/07/18","19.036","madjumping2004_2"
"6","APKIS","10/02/16","19.401","madjumping2004_2"
"7","ds.ads","10/02/14","19.416","madjumping2004_2"
"8","KroPP","30/01/13","19.899","madjumping2004_2"
"9","mule_0wnz","10/02/16","19.979","madjumping2004_2"
"10","ace","09/05/16","20.061","madjumping2004_2"
"11","Casper","10/02/16","20.081","madjumping2004_2"
"12","Razer","10/02/16","20.326","madjumping2004_2"
"13","car^^","21/05/18","20.628","madjumping2004_2"
"14","Voety","15/08/13","20.766","madjumping2004_2"
"15","a2ha","14/09/15","20.901","madjumping2004_2"
"16","_PLAY_","04/02/13","20.925","madjumping2004_2"
"17","Idaho","25/11/17","21.057","madjumping2004_2"
"18","quazilin","10/02/14","21.071","madjumping2004_2"
"19","[3M.ROSS]","21/10/13","21.095","madjumping2004_2"
"20","[TURD]BURGER","21/10/13","21.099","madjumping2004_2"
"21","^WhIzArD^","14/09/15","21.373","madjumping2004_2"
"22","Cleaner","25/11/17","21.656","madjumping2004_2"
"23","g0rky","03/06/12","22.216","madjumping2004_2"
"24","Clipz","21/10/13","22.675","madjumping2004_2"
"25","dnb","25/11/17","22.716","madjumping2004_2"
"26","zerosignal","18/07/18","22.736","madjumping2004_2"
"27","Wolfeh","14/09/15","22.935","madjumping2004_2"
"28","}}Wetarded{{","15/05/18","23.073","madjumping2004_2"
"29","Barry_Allen","22/04/18","23.090","madjumping2004_2"
"30","greedisgood210","06/10/18","23.166","madjumping2004_2"
"31","Rambler","10/02/16","23.180","madjumping2004_2"
"32","Tofik","03/11/17","23.474","madjumping2004_2"
"33","shabbatai","26/11/17","23.558","madjumping2004_2"
"34","75400379","25/11/18","23.680","madjumping2004_2"
"35","ToxicMonkey^MZC","15/08/13","23.853","madjumping2004_2"
"36","Qub","21/10/13","23.921","madjumping2004_2"
"37","baknd","05/10/12","24.139","madjumping2004_2"
"38","Friso!","25/11/17","24.158","madjumping2004_2"
"39","[BTF]Dead_Beat","09/05/16","24.841","madjumping2004_2"
"40","StardusT","09/03/12","25.000","madjumping2004_2"
"41","nbc.shadow_no","13/05/15","26.117","madjumping2004_2"
"42","&lt;&gt;","08/03/12","26.200","madjumping2004_2"
"43","TehChaoz","21/10/13","27.775","madjumping2004_2"
"44","'OrangeTea'","28/01/13","27.790","madjumping2004_2"
"45","randy","10/02/14","35.419","madjumping2004_2"
"46","slugsk!e","05/09/12","37.059","madjumping2004_2"
"47","ins","09/05/16","40.276","madjumping2004_2"
"48","OpkeZ","18/07/18","287.496","madjumping2004_2"
"1","quazilin","03/02/14","443.278","madjumping2005"
"2","buzt3r","07/04/16","517.042","madjumping2005"
"3","Beepbeep","27/04/19","640.184","madjumping2005"
"4","Rambler","13/02/17","769.173","madjumping2005"
"5","TeiOch^[tLk]","03/09/17","906.002","madjumping2005"
"6","zerosignal","10/01/18","1314.108","madjumping2005"
"1","Killa","13/02/19","8.350","madjumping3"
"2","ace","12/02/19","8.514","madjumping3"
"3","KroPP","08/06/14","8.664","madjumping3"
"4","fish","02/11/13","9.106","madjumping3"
"5","RoN!N","07/06/14","9.180","madjumping3"
"6","APKIS","12/02/19","9.315","madjumping3"
"7","Boru","28/05/14","9.329","madjumping3"
"8","Cr4zy","23/07/12","9.489","madjumping3"
"9","yogurt","06/11/12","9.516","madjumping3"
"10","StardusT","09/05/12","9.663","madjumping3"
"11","Barry_Allen","13/02/19","9.740","madjumping3"
"12","Castro","02/11/13","9.746","madjumping3"
"13","Mako","13/02/19","9.800","madjumping3"
"14","cr33pz","15/09/13","9.814","madjumping3"
"15","Cleaner","30/01/18","9.899","madjumping3"
"16","dnb","05/11/17","10.120","madjumping3"
"17","[3M.ROSS]","11/10/14","10.197","madjumping3"
"18","zerosignal","05/11/17","10.261","madjumping3"
"19","baknd","02/11/13","10.392","madjumping3"
"20","-NomN","06/11/12","10.816","madjumping3"
"21","'OrangeTea'","23/07/12","10.851","madjumping3"
"22","kNoC","01/06/13","10.854","madjumping3"
"23","&lt;&gt;","15/05/12","10.868","madjumping3"
"24","^WhIzArD^","08/06/14","10.899","madjumping3"
"25","greedisgood210","30/01/18","11.022","madjumping3"
"26","Direktor","06/06/19","11.334","madjumping3"
"27","Julfisk","01/06/13","11.793","madjumping3"
"28","slugsk!e","09/05/12","12.255","madjumping3"
"29","-TheBest-","02/11/13","12.473","madjumping3"
"30","g0rky","07/09/12","13.610","madjumping3"
"31","adren","06/11/12","15.479","madjumping3"
"32","PRO-kypop","23/11/16","16.334","madjumping3"
"33","Stalker","05/11/17","17.739","madjumping3"
"34","cka3ka","13/02/13","19.266","madjumping3"
"35","kw4snY","17/11/13","19.399","madjumping3"
"36","ins","19/10/18","25.305","madjumping3"
"37","}}Wetarded{{","26/06/17","25.466","madjumping3"
"38","maq","19/10/18","25.702","madjumping3"
"39","_PLAY_","10/10/12","26.825","madjumping3"
"40","75400379","01/12/18","38.530","madjumping3"
"1","Lofas","03/08/15","8.902","madjumping4"
"2","Cleaner","27/12/17","9.463","madjumping4"
"3","APKIS","03/08/15","10.776","madjumping4"
"4","ace","02/08/15","12.636","madjumping4"
"5","Casper","30/10/14","12.804","madjumping4"
"6","GreenJumper","02/08/15","12.808","madjumping4"
"7","ds.ads","19/01/13","12.913","madjumping4"
"8","_PLAY_","04/02/13","13.093","madjumping4"
"9","a2ha","02/10/14","13.366","madjumping4"
"10","cka3ka","03/08/15","13.428","madjumping4"
"11","snake","11/04/12","13.435","madjumping4"
"12","Boru","08/11/12","13.483","madjumping4"
"13","PRO-kypop","27/12/17","13.616","madjumping4"
"14","'OrangeTea'","05/11/12","14.571","madjumping4"
"15","Razer","02/08/15","14.622","madjumping4"
"16","AK-47","03/08/15","14.844","madjumping4"
"17","Squaah","02/10/14","14.959","madjumping4"
"18","Ceth","03/08/15","15.174","madjumping4"
"19","Bless","02/08/15","15.225","madjumping4"
"20","Qub","04/11/13","15.545","madjumping4"
"21","ToxicMonkey^MZC","11/04/12","16.650","madjumping4"
"22","Plajjump","04/11/13","17.289","madjumping4"
"23","CreePy^","08/10/16","17.431","madjumping4"
"24","cr33pz","08/11/12","17.746","madjumping4"
"25","maq","03/08/15","18.475","madjumping4"
"26","Rambler","21/08/15","18.707","madjumping4"
"27","fish","11/04/12","18.989","madjumping4"
"28","}}Wetarded{{","05/09/17","19.855","madjumping4"
"29","shabbatai","27/12/17","21.480","madjumping4"
"30","kw4snY","17/11/13","22.635","madjumping4"
"31","zerosignal","13/12/17","24.033","madjumping4"
"32","ins","04/05/18","33.854","madjumping4"
"33","slugsk!e","09/02/13","39.416","madjumping4"
"1","ace","20/09/18","9.351","madjumping5"
"2","santher","20/09/18","9.464","madjumping5"
"3","prd","20/09/18","9.514","madjumping5"
"4","}}Wetarded{{","03/11/17","9.660","madjumping5"
"5","Direktor","20/09/18","9.710","madjumping5"
"6","Stoner","16/12/17","9.728","madjumping5"
"7","_PLAY_","20/09/18","9.739","madjumping5"
"8","mule_0wnz","16/12/17","9.829","madjumping5"
"9","Den4ik","20/09/18","10.522","madjumping5"
"10","PRO-kypop","16/12/17","10.685","madjumping5"
"11","zerosignal","03/11/17","10.840","madjumping5"
"12","Kr3w","03/11/17","11.157","madjumping5"
"13","Rambler","18/10/17","12.745","madjumping5"
"14","nbc.shadow_no","20/09/18","16.823","madjumping5"
"15","giela","16/12/17","17.173","madjumping5"
"16","masta","15/04/18","17.504","madjumping5"
"17","Mehis","31/08/19","18.555","madjumping5"
"18","Stalker","03/11/17","21.675","madjumping5"
"19","75400379","30/11/18","23.724","madjumping5"
"20","everlast","03/11/17","24.924","madjumping5"
"21","ins","16/12/17","32.610","madjumping5"
"1","APKIS","08/05/15","12.768","madjumping6"
